date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:20	2698795/2698795	---M--	200	added ('OK')	image/jpeg	etag:%22ace1857cf37169ba3a4fbce5fc1eff69%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Tug-o-war-WH.jpg?v=1689305510	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Tug-o-war-WHd27d.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:20	1152263/1152263	---M--	200	added ('OK')	image/jpeg	etag:%2284fecbd1193b36936d36e616a819672a%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_1741.JPG?v=1689821786	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_1741262a.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:20	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.130.delayed	(from https://www.aishk.edu.hk/beyond-the-classroom/performing-arts)
13:56:20	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.131.delayed	(from https://www.aishk.edu.hk/beyond-the-classroom/performing-arts)
13:56:20	268349/268349	---M--	200	added ('OK')	image/jpeg	etag:%2229cad1e0b7c184bffe6c069bbc82c736%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Fact-at-a-Glance_2020-website_ECA.jpg?v=1604550299	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Fact-at-a-Glance_2020-website_ECA7831.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:20	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/beyond-the-classroom/performing-arts)
13:56:20	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/beyond-the-classroom/performing-arts)
13:56:21	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.134.delayed	(from https://www.aishk.edu.hk/beyond-the-classroom/art-and-design)
13:56:21	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.135.delayed	(from https://www.aishk.edu.hk/beyond-the-classroom/art-and-design)
13:56:21	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/beyond-the-classroom/art-and-design)
13:56:21	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/beyond-the-classroom/art-and-design)
13:56:22	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.13a.delayed	(from https://www.aishk.edu.hk/beyond-the-classroom/camps-and-experiences)
13:56:22	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.13b.delayed	(from https://www.aishk.edu.hk/beyond-the-classroom/camps-and-experiences)
13:56:22	8130671/8130671	---M--	200	added ('OK')	image/jpeg	etag:%2231856699c9f91d5561b1a3000e5323b7%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_8393.JPG?v=1604554002	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_8393d737.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/art-and-design)
13:56:22	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/beyond-the-classroom/camps-and-experiences)
13:56:22	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/beyond-the-classroom/camps-and-experiences)
13:56:22	5668753/5668753	---M--	200	added ('OK')	image/jpeg	etag:%2217800a2db967031eaa3f318097d2614f%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_9441.JPG?v=1604553847	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_94415e67.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/art-and-design)
13:56:22	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.13f.delayed	(from https://www.aishk.edu.hk/beyond-the-classroom/giving-back)
13:56:22	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.140.delayed	(from https://www.aishk.edu.hk/beyond-the-classroom/giving-back)
13:56:23	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/beyond-the-classroom/giving-back)
13:56:23	4436441/4436441	---M--	200	added ('OK')	image/jpeg	etag:%225862bbcae0a2fb2dc1c1531a3014ffa0%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_5706.jpg?v=1604556103	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_570651e3.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/camps-and-experiences)
13:56:23	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/beyond-the-classroom/giving-back)
13:56:24	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.145.delayed	(from https://www.aishk.edu.hk/connect/news-and-events)
13:56:24	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.146.delayed	(from https://www.aishk.edu.hk/connect/news-and-events)
13:56:24	235803/235803	---M--	200	added ('OK')	image/jpeg	etag:%22a2759359ddfe2aa818d43dfc455cdf32%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/video/Out-and-About-1.jpg?v=1559262503	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/video/Out-and-About-1f130.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/giving-back)
13:56:24	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/connect/news-and-events)
13:56:24	10460556/10460556	---M--	200	added ('OK')	image/jpeg	etag:%2275e3f5a6bdb6e166ba6ccc78fd24ee14%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/video/YES-Club-Background.jpg?v=1559262640	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/video/YES-Club-Background8c15.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/giving-back)
13:56:24	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/connect/news-and-events)
13:56:25	4015/4015	---MCZ	200	added ('OK')	text/css	etag:W/%22ae0fc9b84c30cada1784022044962394%22	http://cdn-images.mailchimp.com/embedcode/classic-10_7.css	C:/Users/gavin_ha/Downloads/httrack/AISHK/cdn-images.mailchimp.com/embedcode/classic-10_7.css	(from https://www.aishk.edu.hk/connect/news-and-events)
13:56:26	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.14b.delayed	(from https://www.aishk.edu.hk/connect/publications)
13:56:26	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.14c.delayed	(from https://www.aishk.edu.hk/connect/publications)
13:56:30	143249/143249	---M--	200	added ('OK')	application/javascript	etag:%226465dd4a8331265e6629cd069e03504c%22	http://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js	C:/Users/gavin_ha/Downloads/httrack/AISHK/s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js	(from https://www.aishk.edu.hk/connect/news-and-events)
13:56:30	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.14d.delayed	(from https://www.aishk.edu.hk/connect/publications)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.14e.delayed	(from https://www.aishk.edu.hk/connect/publications)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.14f.delayed	(from https://www.aishk.edu.hk/connect/alumni-association)
13:56:31	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.150.delayed	(from https://www.aishk.edu.hk/connect/alumni-association)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.151.delayed	(from https://www.aishk.edu.hk/connect/alumni-association)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.152.delayed	(from https://www.aishk.edu.hk/connect/alumni-association)
13:56:31	658322/658322	---M--	200	added ('OK')	image/jpeg	etag:%227490c3c6bb5ee4c2bbad5b557701c621%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/documents/HK-Alumni-Gathering_Eventbrite.jpg?v=1675936321	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/documents/HK-Alumni-Gathering_Eventbrited3bb.jpg	(from https://www.aishk.edu.hk/connect/alumni-association)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.155.delayed	(from https://www.aishk.edu.hk/connect/support-aishk)
13:56:31	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.156.delayed	(from https://www.aishk.edu.hk/connect/support-aishk)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.157.delayed	(from https://www.aishk.edu.hk/connect/support-aishk)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.158.delayed	(from https://www.aishk.edu.hk/connect/support-aishk)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.159.delayed	(from https://www.aishk.edu.hk/connect/contact-us)
13:56:31	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.15a.delayed	(from https://www.aishk.edu.hk/connect/contact-us)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.15b.delayed	(from https://www.aishk.edu.hk/connect/contact-us)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.15c.delayed	(from https://www.aishk.edu.hk/connect/contact-us)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.15d.delayed	(from https://www.aishk.edu.hk/connect/follow-us)
13:56:31	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.15e.delayed	(from https://www.aishk.edu.hk/connect/follow-us)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.15f.delayed	(from https://www.aishk.edu.hk/connect/follow-us)
13:56:31	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.160.delayed	(from https://www.aishk.edu.hk/connect/follow-us)
13:56:32	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.161.delayed	(from https://www.aishk.edu.hk/school-life/parent-association/2023-class-representatives)
13:56:32	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.162.delayed	(from https://www.aishk.edu.hk/school-life/parent-association/2023-class-representatives)
13:56:32	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.163.delayed	(from https://www.aishk.edu.hk/school-life/parent-association/2023-class-representatives)
13:56:32	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360.164.delayed	(from https://www.aishk.edu.hk/school-life/parent-association/2023-class-representatives)
13:56:32	407794/407794	---M--	200	added ('OK')	image/png	etag:%22d7cc548715235dfc8ae102d1d8379d3d%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/documents/Alumni/AISHK_AlumniSYD-1.png?v=1661406017	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/documents/Alumni/AISHK_AlumniSYD-19576.png	(from https://www.aishk.edu.hk/connect/alumni-association)
